order_id,store_id,partner_id,category,order_time,promised_time,delivered_time,delivered_time_dt,delivery_minutes,vehicle_type,at_risk,order_hour,city,locality,is_on_time,predicted_at_risk
O01027,S018,P040,Bakery,2026-06-23 11:51:00,2026-06-23 12:01:00,2026-06-23 12:00:03,2026-06-23 12:00:03,9.05,bike,0,11,Bengaluru,Electronic City,1,0.0
O01417,S007,P010,Fruits & Vegetables,2026-06-17 13:21:00,2026-06-17 13:31:00,2026-06-17 13:35:08,2026-06-17 13:35:08,14.133333333333333,bike,1,13,Mumbai,Borivali,0,1.0
O00344,S016,P034,Household,2026-06-20 12:25:00,2026-06-20 12:35:00,2026-06-20 12:35:10,2026-06-20 12:35:10,10.166666666666666,bike,1,12,Bengaluru,Marathahalli,0,
O01189,S020,P034,Beverages,2026-06-30 14:48:00,2026-06-30 14:58:00,2026-06-30 14:55:37,2026-06-30 14:55:37,7.616666666666666,bike,0,14,Bengaluru,Malleshwaram,1,0.0
O01454,S005,P020,Beverages,2026-06-24 23:00:00,2026-06-24 23:10:00,2026-06-24 23:05:06,2026-06-24 23:05:06,5.1,bike,0,23,Mumbai,Malad,1,
O01656,S001,P022,Household,2026-06-11 11:28:00,2026-06-11 11:38:00,2026-06-11 11:36:49,2026-06-11 11:36:49,8.816666666666666,bike,0,11,Mumbai,Andheri,1,
O00104,S009,P027,Bakery,2026-06-16 09:35:00,2026-06-16 09:45:00,2026-06-16 09:41:43,2026-06-16 09:41:43,6.716666666666667,bike,0,9,Mumbai,Kurla,1,
O01689,S001,P054,Personal Care,2026-06-24 08:42:00,2026-06-24 08:52:00,2026-06-24 08:51:49,2026-06-24 08:51:49,9.816666666666666,bike,0,8,Mumbai,Andheri,1,
O01026,S009,P058,Dairy,2026-06-23 12:41:00,2026-06-23 12:51:00,2026-06-23 12:47:29,2026-06-23 12:47:29,6.483333333333333,bike,0,12,Mumbai,Kurla,1,
O01661,S008,P025,Dairy,2026-06-13 17:54:00,2026-06-13 18:04:00,2026-06-13 18:04:04,2026-06-13 18:04:04,10.066666666666666,scooter,1,17,Mumbai,Worli,0,1.0
O01785,S009,P050,Dairy,2026-06-07 16:55:00,2026-06-07 17:05:00,2026-06-07 17:02:04,2026-06-07 17:02:04,7.066666666666666,bike,0,16,Mumbai,Kurla,1,
O00449,S005,P003,Fruits & Vegetables,2026-06-03 23:27:00,2026-06-03 23:37:00,2026-06-03 23:35:55,2026-06-03 23:35:55,8.916666666666666,bike,0,23,Mumbai,Malad,1,
O00935,S006,P017,Personal Care,2026-06-13 09:09:00,2026-06-13 09:19:00,2026-06-13 09:18:03,2026-06-13 09:18:03,9.05,bike,0,9,Mumbai,Chembur,1,
O01507,S001,P030,Grocery,2026-06-12 14:54:00,2026-06-12 15:04:00,2026-06-12 14:59:09,2026-06-12 14:59:09,5.15,bike,0,14,Mumbai,Andheri,1,0.0
O00337,S004,P054,Dairy,2026-06-12 11:29:00,2026-06-12 11:39:00,2026-06-12 11:36:46,2026-06-12 11:36:46,7.766666666666667,bike,0,11,Mumbai,Dadar,1,0.0
O00991,S014,P007,Bakery,2026-06-22 18:52:00,2026-06-22 19:02:00,2026-06-22 19:03:27,2026-06-22 19:03:27,11.45,bike,1,18,Bengaluru,HSR Layout,0,
O01405,S003,P017,Household,2026-06-23 17:51:00,2026-06-23 18:01:00,2026-06-23 17:57:46,2026-06-23 17:57:46,6.766666666666667,bike,0,17,Mumbai,Powai,1,
O01315,S001,P024,Bakery,2026-06-05 21:03:00,2026-06-05 21:13:00,2026-06-05 21:19:55,2026-06-05 21:19:55,16.916666666666668,bike,1,21,Mumbai,Andheri,0,
O00007,S014,P014,Personal Care,2026-06-23 11:42:00,2026-06-23 11:52:00,2026-06-23 11:52:13,2026-06-23 11:52:13,10.216666666666669,scooter,1,11,Bengaluru,HSR Layout,0,1.0
O01187,S003,P022,Grocery,2026-06-19 09:31:00,2026-06-19 09:41:00,2026-06-19 09:39:36,2026-06-19 09:39:36,8.6,bike,0,9,Mumbai,Powai,1,
O00556,S004,P013,Bakery,2026-06-11 12:42:00,2026-06-11 12:52:00,2026-06-11 12:49:52,2026-06-11 12:49:52,7.866666666666666,bike,0,12,Mumbai,Dadar,1,0.0
O00637,S001,P050,Fruits & Vegetables,2026-06-26 10:14:00,2026-06-26 10:24:00,2026-06-26 10:22:35,2026-06-26 10:22:35,8.583333333333334,bike,0,10,Mumbai,Andheri,1,
O00426,S005,P011,Fruits & Vegetables,2026-06-26 17:31:00,2026-06-26 17:41:00,2026-06-26 17:40:07,2026-06-26 17:40:07,9.116666666666667,bike,0,17,Mumbai,Malad,1,
O00661,S017,P043,Snacks,2026-06-02 20:08:00,2026-06-02 20:18:00,2026-06-02 20:18:08,2026-06-02 20:18:08,10.133333333333333,bike,1,20,Bengaluru,JP Nagar,0,1.0
O00546,S002,P012,Beverages,2026-06-18 06:52:00,2026-06-18 07:02:00,2026-06-18 07:00:07,2026-06-18 07:00:07,8.116666666666667,bike,0,6,Mumbai,Bandra,1,0.0
O01360,S017,P049,Household,2026-06-04 21:29:00,2026-06-04 21:39:00,2026-06-04 21:39:54,2026-06-04 21:39:54,10.9,bike,1,21,Bengaluru,JP Nagar,0,
O01631,S008,P049,Snacks,2026-06-13 07:48:00,2026-06-13 07:58:00,2026-06-13 07:58:29,2026-06-13 07:58:29,10.483333333333333,bike,1,7,Mumbai,Worli,0,
O00204,S007,P019,Household,2026-06-28 19:55:00,2026-06-28 20:05:00,2026-06-28 20:13:51,2026-06-28 20:13:51,18.85,bike,1,19,Mumbai,Borivali,0,1.0
O00034,S001,P012,Household,2026-06-26 21:51:00,2026-06-26 22:01:00,2026-06-26 22:03:43,2026-06-26 22:03:43,12.716666666666669,bike,1,21,Mumbai,Andheri,0,
O00722,S016,P055,Bakery,2026-06-18 19:38:00,2026-06-18 19:48:00,2026-06-18 19:47:15,2026-06-18 19:47:15,9.25,bike,0,19,Bengaluru,Marathahalli,1,
O01792,S013,P055,Beverages,2026-06-05 18:34:00,2026-06-05 18:44:00,2026-06-05 18:42:50,2026-06-05 18:42:50,8.833333333333334,bike,0,18,Bengaluru,Whitefield,1,
O00355,S008,P020,Grocery,2026-06-15 10:55:00,2026-06-15 11:05:00,2026-06-15 11:04:30,2026-06-15 11:04:30,9.5,bike,0,10,Mumbai,Worli,1,0.0
O00923,S018,P021,Grocery,2026-06-15 18:27:00,2026-06-15 18:37:00,2026-06-15 18:31:44,2026-06-15 18:31:44,4.733333333333333,bicycle,0,18,Bengaluru,Electronic City,1,
O01149,S007,P060,Personal Care,2026-06-12 21:12:00,2026-06-12 21:22:00,2026-06-12 21:34:41,2026-06-12 21:34:41,22.683333333333334,scooter,1,21,Mumbai,Borivali,0,
O00864,S007,P036,Grocery,2026-06-22 11:22:00,2026-06-22 11:32:00,2026-06-22 11:33:01,2026-06-22 11:33:01,11.016666666666667,bike,1,11,Mumbai,Borivali,0,
O00713,S002,P013,Beverages,2026-06-15 12:19:00,2026-06-15 12:29:00,2026-06-15 12:26:54,2026-06-15 12:26:54,7.9,bike,0,12,Mumbai,Bandra,1,
O01781,S019,P056,Grocery,2026-06-13 19:40:00,2026-06-13 19:50:00,2026-06-13 19:48:46,2026-06-13 19:48:46,8.766666666666667,bike,0,19,Bengaluru,Yelahanka,1,
O01469,S004,P058,Dairy,2026-06-24 21:48:00,2026-06-24 21:58:00,2026-06-24 22:04:01,2026-06-24 22:04:01,16.016666666666666,bike,1,21,Mumbai,Dadar,0,1.0
O00140,S006,P008,Grocery,2026-06-05 01:50:00,2026-06-05 02:00:00,2026-06-05 02:04:11,2026-06-05 02:04:11,14.183333333333334,bike,1,1,Mumbai,Chembur,0,0.0
O00286,S018,P038,Dairy,2026-06-21 18:35:00,2026-06-21 18:45:00,2026-06-21 18:43:22,2026-06-21 18:43:22,8.366666666666667,bike,0,18,Bengaluru,Electronic City,1,
O01751,S015,P043,Beverages,2026-06-25 21:20:00,2026-06-25 21:30:00,2026-06-25 21:26:12,2026-06-25 21:26:12,6.2,bike,0,21,Bengaluru,Jayanagar,1,
O01526,S007,P058,Dairy,2026-06-29 13:10:00,2026-06-29 13:20:00,2026-06-29 13:21:43,2026-06-29 13:21:43,11.716666666666669,bike,1,13,Mumbai,Borivali,0,
O00888,S012,P007,Household,2026-06-27 07:08:00,2026-06-27 07:18:00,2026-06-27 07:13:54,2026-06-27 07:13:54,5.9,bike,0,7,Bengaluru,Indiranagar,1,
O01322,S002,P039,Dairy,2026-06-17 08:25:00,2026-06-17 08:35:00,2026-06-17 08:32:24,2026-06-17 08:32:24,7.4,bike,0,8,Mumbai,Bandra,1,
O01615,S019,P024,Household,2026-06-25 17:28:00,2026-06-25 17:38:00,2026-06-25 17:38:18,2026-06-25 17:38:18,10.3,bike,1,17,Bengaluru,Yelahanka,0,
O01748,S004,P031,Bakery,2026-06-24 20:36:00,2026-06-24 20:46:00,2026-06-24 20:50:21,2026-06-24 20:50:21,14.35,bike,1,20,Mumbai,Dadar,0,
O00045,S020,P042,Household,2026-06-15 13:43:00,2026-06-15 13:53:00,2026-06-15 13:52:14,2026-06-15 13:52:14,9.233333333333333,bike,0,13,Bengaluru,Malleshwaram,1,
O00861,S010,P011,Beverages,2026-06-08 14:18:00,2026-06-08 14:28:00,2026-06-08 14:25:05,2026-06-08 14:25:05,7.083333333333333,bike,0,14,Mumbai,Goregaon,1,0.0
O00958,S015,P013,Beverages,2026-06-23 20:03:00,2026-06-23 20:13:00,2026-06-23 20:10:52,2026-06-23 20:10:52,7.866666666666666,bike,0,20,Bengaluru,Jayanagar,1,
O01736,S004,P030,Grocery,2026-06-01 12:26:00,2026-06-01 12:36:00,2026-06-01 12:31:27,2026-06-01 12:31:27,5.45,bike,0,12,Mumbai,Dadar,1,
O00829,S016,P032,Dairy,2026-06-06 18:02:00,2026-06-06 18:12:00,2026-06-06 18:12:59,2026-06-06 18:12:59,10.983333333333333,scooter,1,18,Bengaluru,Marathahalli,0,1.0
O01243,S005,P010,Fruits & Vegetables,2026-06-19 19:03:00,2026-06-19 19:13:00,2026-06-19 19:21:31,2026-06-19 19:21:31,18.516666666666666,bike,1,19,Mumbai,Malad,0,1.0
O00686,S001,P050,Beverages,2026-06-06 23:39:00,2026-06-06 23:49:00,2026-06-06 23:47:30,2026-06-06 23:47:30,8.5,bike,0,23,Mumbai,Andheri,1,
O01502,S010,P055,Bakery,2026-06-14 16:36:00,2026-06-14 16:46:00,2026-06-14 16:41:34,2026-06-14 16:41:34,5.566666666666666,bike,0,16,Mumbai,Goregaon,1,
O00270,S014,P045,Bakery,2026-06-25 15:42:00,2026-06-25 15:52:00,2026-06-25 15:56:12,2026-06-25 15:56:12,14.2,bike,1,15,Bengaluru,HSR Layout,0,
O00703,S004,P012,Household,2026-06-27 20:46:00,2026-06-27 20:56:00,2026-06-27 21:03:50,2026-06-27 21:03:50,17.833333333333332,bike,1,20,Mumbai,Dadar,0,
O00310,S019,P031,Beverages,2026-06-02 21:43:00,2026-06-02 21:53:00,2026-06-02 21:49:06,2026-06-02 21:49:06,6.1,bike,0,21,Bengaluru,Yelahanka,1,
O00815,S003,P003,Dairy,2026-06-16 18:30:00,2026-06-16 18:40:00,2026-06-16 18:41:20,2026-06-16 18:41:20,11.333333333333334,bike,1,18,Mumbai,Powai,0,
O00690,S007,P035,Beverages,2026-06-18 14:46:00,2026-06-18 14:56:00,2026-06-18 14:58:07,2026-06-18 14:58:07,12.116666666666667,bike,1,14,Mumbai,Borivali,0,
O01659,S010,P049,Household,2026-06-15 18:01:00,2026-06-15 18:11:00,2026-06-15 18:09:29,2026-06-15 18:09:29,8.483333333333333,bike,0,18,Mumbai,Goregaon,1,
O01173,S012,P032,Fruits & Vegetables,2026-06-30 13:25:00,2026-06-30 13:35:00,2026-06-30 13:35:36,2026-06-30 13:35:36,10.6,scooter,1,13,Bengaluru,Indiranagar,0,
O01269,S017,P040,Dairy,2026-06-07 23:37:00,2026-06-07 23:47:00,2026-06-07 23:46:08,2026-06-07 23:46:08,9.133333333333333,bike,0,23,Bengaluru,JP Nagar,1,1.0
O00287,S012,P042,Fruits & Vegetables,2026-06-26 15:44:00,2026-06-26 15:54:00,2026-06-26 15:51:32,2026-06-26 15:51:32,7.533333333333333,bike,0,15,Bengaluru,Indiranagar,1,
O01423,S006,P033,Bakery,2026-06-24 11:58:00,2026-06-24 12:08:00,2026-06-24 12:06:03,2026-06-24 12:06:03,8.05,scooter,0,11,Mumbai,Chembur,1,
O01143,S001,P017,Snacks,2026-06-23 21:20:00,2026-06-23 21:30:00,2026-06-23 21:32:18,2026-06-23 21:32:18,12.3,bike,1,21,Mumbai,Andheri,0,
O00747,S017,P044,Dairy,2026-06-07 18:29:00,2026-06-07 18:39:00,2026-06-07 18:35:52,2026-06-07 18:35:52,6.866666666666666,scooter,0,18,Bengaluru,JP Nagar,1,
O01695,S011,P051,Snacks,2026-06-07 14:28:00,2026-06-07 14:38:00,2026-06-07 14:38:14,2026-06-07 14:38:14,10.233333333333333,bike,1,14,Bengaluru,Koramangala,0,1.0
O01734,S003,P012,Snacks,2026-06-06 19:07:00,2026-06-06 19:17:00,2026-06-06 19:26:36,2026-06-06 19:26:36,19.6,bike,1,19,Mumbai,Powai,0,
O00055,S011,P058,Snacks,2026-06-05 08:24:00,2026-06-05 08:34:00,2026-06-05 08:32:00,2026-06-05 08:32:00,8.0,bike,0,8,Bengaluru,Koramangala,1,
O00100,S012,P040,Bakery,2026-06-21 13:03:00,2026-06-21 13:13:00,2026-06-21 13:08:22,2026-06-21 13:08:22,5.366666666666666,bike,0,13,Bengaluru,Indiranagar,1,0.0
O00928,S003,P046,Snacks,2026-06-19 11:04:00,2026-06-19 11:14:00,2026-06-19 11:12:58,2026-06-19 11:12:58,8.966666666666667,bike,0,11,Mumbai,Powai,1,
O00456,S010,P020,Beverages,2026-06-27 14:44:00,2026-06-27 14:54:00,2026-06-27 14:52:56,2026-06-27 14:52:56,8.933333333333334,bike,0,14,Mumbai,Goregaon,1,
O01634,S001,P040,Fruits & Vegetables,2026-06-30 06:14:00,2026-06-30 06:24:00,2026-06-30 06:23:40,2026-06-30 06:23:40,9.666666666666666,bike,0,6,Mumbai,Andheri,1,0.0
O01479,S006,P019,Snacks,2026-06-18 16:54:00,2026-06-18 17:04:00,2026-06-18 16:59:47,2026-06-18 16:59:47,5.783333333333333,bike,0,16,Mumbai,Chembur,1,
O01544,S002,P028,Snacks,2026-06-30 18:33:00,2026-06-30 18:43:00,2026-06-30 18:37:34,2026-06-30 18:37:34,4.566666666666666,bike,0,18,Mumbai,Bandra,1,
O01336,S005,P037,Bakery,2026-06-04 19:09:00,2026-06-04 19:19:00,2026-06-04 19:22:34,2026-06-04 19:22:34,13.566666666666666,scooter,1,19,Mumbai,Malad,0,
O01379,S003,P032,Snacks,2026-06-07 18:24:00,2026-06-07 18:34:00,2026-06-07 18:35:12,2026-06-07 18:35:12,11.2,scooter,1,18,Mumbai,Powai,0,
O00001,S001,P044,Snacks,2026-06-22 20:48:00,2026-06-22 20:58:00,2026-06-22 20:59:19,2026-06-22 20:59:19,11.316666666666666,scooter,1,20,Mumbai,Andheri,0,
O00575,S007,P038,Dairy,2026-06-21 20:01:00,2026-06-21 20:11:00,2026-06-21 20:19:59,2026-06-21 20:19:59,18.98333333333333,bike,1,20,Mumbai,Borivali,0,
O01655,S020,P019,Bakery,2026-06-19 13:38:00,2026-06-19 13:48:00,2026-06-19 13:45:47,2026-06-19 13:45:47,7.783333333333333,bike,0,13,Bengaluru,Malleshwaram,1,
O01623,S014,P047,Fruits & Vegetables,2026-06-16 20:16:00,2026-06-16 20:26:00,2026-06-16 20:28:15,2026-06-16 20:28:15,12.25,bicycle,1,20,Bengaluru,HSR Layout,0,
O01179,S013,P046,Snacks,2026-06-17 21:56:00,2026-06-17 22:06:00,2026-06-17 22:00:40,2026-06-17 22:00:40,4.666666666666667,bike,0,21,Bengaluru,Whitefield,1,
O00854,S018,P058,Beverages,2026-06-15 17:51:00,2026-06-15 18:01:00,2026-06-15 17:59:29,2026-06-15 17:59:29,8.483333333333333,bike,0,17,Bengaluru,Electronic City,1,0.0
O00170,S020,P021,Household,2026-06-05 13:30:00,2026-06-05 13:40:00,2026-06-05 13:37:17,2026-06-05 13:37:17,7.283333333333333,bicycle,0,13,Bengaluru,Malleshwaram,1,0.0
O01288,S009,P060,Dairy,2026-06-09 20:03:00,2026-06-09 20:13:00,2026-06-09 20:21:44,2026-06-09 20:21:44,18.73333333333333,scooter,1,20,Mumbai,Kurla,0,
O01663,S013,P036,Fruits & Vegetables,2026-06-12 19:26:00,2026-06-12 19:36:00,2026-06-12 19:36:58,2026-06-12 19:36:58,10.966666666666669,bike,1,19,Bengaluru,Whitefield,0,1.0
O00775,S014,P056,Bakery,2026-06-29 19:38:00,2026-06-29 19:48:00,2026-06-29 19:52:00,2026-06-29 19:52:00,14.0,bike,1,19,Bengaluru,HSR Layout,0,
O00610,S019,P056,Beverages,2026-06-16 08:48:00,2026-06-16 08:58:00,2026-06-16 08:55:16,2026-06-16 08:55:16,7.266666666666667,bike,0,8,Bengaluru,Yelahanka,1,
O00943,S004,P012,Personal Care,2026-06-09 13:16:00,2026-06-09 13:26:00,2026-06-09 13:23:42,2026-06-09 13:23:42,7.7,bike,0,13,Mumbai,Dadar,1,
O00212,S015,P024,Household,2026-06-15 19:36:00,2026-06-15 19:46:00,2026-06-15 19:46:32,2026-06-15 19:46:32,10.533333333333331,bike,1,19,Bengaluru,Jayanagar,0,
O01434,S018,P058,Bakery,2026-06-29 15:16:00,2026-06-29 15:26:00,2026-06-29 15:23:51,2026-06-29 15:23:51,7.85,bike,0,15,Bengaluru,Electronic City,1,
O01718,S015,P024,Household,2026-06-07 18:45:00,2026-06-07 18:55:00,2026-06-07 18:52:57,2026-06-07 18:52:57,7.95,bike,0,18,Bengaluru,Jayanagar,1,1.0
O00869,S002,P009,Snacks,2026-06-10 02:39:00,2026-06-10 02:49:00,2026-06-10 02:47:50,2026-06-10 02:47:50,8.833333333333334,bike,0,2,Mumbai,Bandra,1,
O00993,S013,P003,Snacks,2026-06-14 20:19:00,2026-06-14 20:29:00,2026-06-14 20:25:45,2026-06-14 20:25:45,6.75,bike,0,20,Bengaluru,Whitefield,1,1.0
O01638,S006,P021,Dairy,2026-06-19 15:43:00,2026-06-19 15:53:00,2026-06-19 15:49:49,2026-06-19 15:49:49,6.816666666666666,bicycle,0,15,Mumbai,Chembur,1,
O01190,S011,P021,Personal Care,2026-06-12 18:24:00,2026-06-12 18:34:00,2026-06-12 18:34:54,2026-06-12 18:34:54,10.9,bicycle,1,18,Bengaluru,Koramangala,0,
O01159,S010,P016,Fruits & Vegetables,2026-06-25 09:05:00,2026-06-25 09:15:00,2026-06-25 09:14:45,2026-06-25 09:14:45,9.75,bike,0,9,Mumbai,Goregaon,1,
O00913,S003,P043,Bakery,2026-06-26 14:18:00,2026-06-26 14:28:00,2026-06-26 14:25:48,2026-06-26 14:25:48,7.8,bike,0,14,Mumbai,Powai,1,
O00259,S003,P042,Personal Care,2026-06-18 19:54:00,2026-06-18 20:04:00,2026-06-18 20:11:58,2026-06-18 20:11:58,17.966666666666665,bike,1,19,Mumbai,Powai,0,1.0
O01259,S009,P015,Bakery,2026-06-13 12:23:00,2026-06-13 12:33:00,2026-06-13 12:30:37,2026-06-13 12:30:37,7.616666666666666,bike,0,12,Mumbai,Kurla,1,
O00056,S014,P022,Bakery,2026-06-14 06:53:00,2026-06-14 07:03:00,2026-06-14 07:01:32,2026-06-14 07:01:32,8.533333333333333,bike,0,6,Bengaluru,HSR Layout,1,
O01248,S001,P028,Dairy,2026-06-16 14:43:00,2026-06-16 14:53:00,2026-06-16 14:54:33,2026-06-16 14:54:33,11.55,bike,1,14,Mumbai,Andheri,0,
O00900,S004,P060,Personal Care,2026-06-30 15:45:00,2026-06-30 15:55:00,2026-06-30 15:55:12,2026-06-30 15:55:12,10.2,scooter,1,15,Mumbai,Dadar,0,
O01599,S011,P007,Household,2026-06-30 09:58:00,2026-06-30 10:08:00,2026-06-30 10:08:41,2026-06-30 10:08:41,10.683333333333334,bike,1,9,Bengaluru,Koramangala,0,
O01357,S018,P050,Dairy,2026-06-20 12:22:00,2026-06-20 12:32:00,2026-06-20 12:30:58,2026-06-20 12:30:58,8.966666666666667,bike,0,12,Bengaluru,Electronic City,1,
O00211,S005,P005,Personal Care,2026-06-25 17:23:00,2026-06-25 17:33:00,2026-06-25 17:28:10,2026-06-25 17:28:10,5.166666666666667,bike,0,17,Mumbai,Malad,1,
O00110,S005,P032,Grocery,2026-06-05 15:37:00,2026-06-05 15:47:00,2026-06-05 15:42:15,2026-06-05 15:42:15,5.25,scooter,0,15,Mumbai,Malad,1,
O00631,S005,P034,Dairy,2026-06-01 04:22:00,2026-06-01 04:32:00,2026-06-01 04:30:13,2026-06-01 04:30:13,8.216666666666667,bike,0,4,Mumbai,Malad,1,
O01307,S002,P039,Dairy,2026-06-06 13:21:00,2026-06-06 13:31:00,2026-06-06 13:26:13,2026-06-06 13:26:13,5.216666666666667,bike,0,13,Mumbai,Bandra,1,
O01071,S009,P044,Household,2026-06-07 06:39:00,2026-06-07 06:49:00,2026-06-07 06:45:12,2026-06-07 06:45:12,6.2,scooter,0,6,Mumbai,Kurla,1,0.0
O00190,S008,P053,Bakery,2026-06-29 12:01:00,2026-06-29 12:11:00,2026-06-29 12:11:20,2026-06-29 12:11:20,10.333333333333334,scooter,1,12,Mumbai,Worli,0,
O00891,S005,P060,Grocery,2026-06-16 12:44:00,2026-06-16 12:54:00,2026-06-16 12:48:41,2026-06-16 12:48:41,4.683333333333334,scooter,0,12,Mumbai,Malad,1,
O01215,S019,P056,Grocery,2026-06-28 21:19:00,2026-06-28 21:29:00,2026-06-28 21:26:42,2026-06-28 21:26:42,7.7,bike,0,21,Bengaluru,Yelahanka,1,
O00525,S006,P033,Household,2026-06-23 07:22:00,2026-06-23 07:32:00,2026-06-23 07:28:04,2026-06-23 07:28:04,6.066666666666666,scooter,0,7,Mumbai,Chembur,1,
O00994,S015,P040,Beverages,2026-06-11 22:55:00,2026-06-11 23:05:00,2026-06-11 23:06:45,2026-06-11 23:06:45,11.75,bike,1,22,Bengaluru,Jayanagar,0,
O00463,S015,P012,Bakery,2026-06-19 16:22:00,2026-06-19 16:32:00,2026-06-19 16:33:00,2026-06-19 16:33:00,11.0,bike,1,16,Bengaluru,Jayanagar,0,
O01607,S002,P005,Personal Care,2026-06-27 19:09:00,2026-06-27 19:19:00,2026-06-27 19:22:46,2026-06-27 19:22:46,13.766666666666667,bike,1,19,Mumbai,Bandra,0,
O00123,S002,P059,Bakery,2026-06-27 21:18:00,2026-06-27 21:28:00,2026-06-27 21:33:54,2026-06-27 21:33:54,15.9,bicycle,1,21,Mumbai,Bandra,0,
O00403,S009,P055,Household,2026-06-30 19:44:00,2026-06-30 19:54:00,2026-06-30 19:59:54,2026-06-30 19:59:54,15.9,bike,1,19,Mumbai,Kurla,0,1.0
O00267,S011,P020,Grocery,2026-06-09 18:44:00,2026-06-09 18:54:00,2026-06-09 18:53:20,2026-06-09 18:53:20,9.333333333333334,bike,0,18,Bengaluru,Koramangala,1,1.0
O01253,S006,P024,Snacks,2026-06-11 21:15:00,2026-06-11 21:25:00,2026-06-11 21:33:43,2026-06-11 21:33:43,18.716666666666665,bike,1,21,Mumbai,Chembur,0,
O00201,S006,P054,Bakery,2026-06-23 14:11:00,2026-06-23 14:21:00,2026-06-23 14:19:47,2026-06-23 14:19:47,8.783333333333333,bike,0,14,Mumbai,Chembur,1,
O01612,S008,P020,Personal Care,2026-06-24 19:08:00,2026-06-24 19:18:00,2026-06-24 19:22:46,2026-06-24 19:22:46,14.766666666666667,bike,1,19,Mumbai,Worli,0,1.0
O00207,S006,P035,Beverages,2026-06-11 07:20:00,2026-06-11 07:30:00,2026-06-11 07:27:36,2026-06-11 07:27:36,7.6,bike,0,7,Mumbai,Chembur,1,
O00886,S003,P033,Personal Care,2026-06-25 17:48:00,2026-06-25 17:58:00,2026-06-25 17:53:15,2026-06-25 17:53:15,5.25,scooter,0,17,Mumbai,Powai,1,
O00398,S001,P060,Fruits & Vegetables,2026-06-01 09:22:00,2026-06-01 09:32:00,2026-06-01 09:28:32,2026-06-01 09:28:32,6.533333333333333,scooter,0,9,Mumbai,Andheri,1,
O00683,S014,P050,Dairy,2026-06-25 07:35:00,2026-06-25 07:45:00,2026-06-25 07:47:07,2026-06-25 07:47:07,12.116666666666667,bike,1,7,Bengaluru,HSR Layout,0,
O01035,S012,P030,Snacks,2026-06-05 18:53:00,2026-06-05 19:03:00,2026-06-05 18:59:43,2026-06-05 18:59:43,6.716666666666667,bike,0,18,Bengaluru,Indiranagar,1,
O01476,S018,P055,Dairy,2026-06-26 06:27:00,2026-06-26 06:37:00,2026-06-26 06:35:57,2026-06-26 06:35:57,8.95,bike,0,6,Bengaluru,Electronic City,1,
O00987,S014,P006,Grocery,2026-06-17 11:29:00,2026-06-17 11:39:00,2026-06-17 11:39:11,2026-06-17 11:39:11,10.183333333333334,bike,1,11,Bengaluru,HSR Layout,0,
O01196,S016,P043,Snacks,2026-06-24 12:38:00,2026-06-24 12:48:00,2026-06-24 12:48:13,2026-06-24 12:48:13,10.216666666666669,bike,1,12,Bengaluru,Marathahalli,0,
O00613,S017,P030,Household,2026-06-23 00:43:00,2026-06-23 00:53:00,2026-06-23 00:53:33,2026-06-23 00:53:33,10.55,bike,1,0,Bengaluru,JP Nagar,0,0.0
O00764,S019,P054,Bakery,2026-06-04 16:29:00,2026-06-04 16:39:00,2026-06-04 16:36:41,2026-06-04 16:36:41,7.683333333333334,bike,0,16,Bengaluru,Yelahanka,1,0.0
O00676,S003,P047,Household,2026-06-26 14:31:00,2026-06-26 14:41:00,2026-06-26 14:41:07,2026-06-26 14:41:07,10.116666666666667,bicycle,1,14,Mumbai,Powai,0,
O00218,S017,P015,Snacks,2026-06-07 19:15:00,2026-06-07 19:25:00,2026-06-07 19:23:39,2026-06-07 19:23:39,8.65,bike,0,19,Bengaluru,JP Nagar,1,
O00407,S012,P026,Grocery,2026-06-22 11:52:00,2026-06-22 12:02:00,2026-06-22 11:59:58,2026-06-22 11:59:58,7.966666666666667,scooter,0,11,Bengaluru,Indiranagar,1,0.0
O01580,S009,P034,Household,2026-06-20 20:36:00,2026-06-20 20:46:00,2026-06-20 20:52:09,2026-06-20 20:52:09,16.15,bike,1,20,Mumbai,Kurla,0,1.0
O00522,S010,P029,Dairy,2026-06-05 13:44:00,2026-06-05 13:54:00,2026-06-05 13:49:36,2026-06-05 13:49:36,5.6,bike,0,13,Mumbai,Goregaon,1,
O01385,S012,P046,Beverages,2026-06-15 19:31:00,2026-06-15 19:41:00,2026-06-15 19:34:00,2026-06-15 19:34:00,3.0,bike,0,19,Bengaluru,Indiranagar,1,
O00596,S002,P051,Personal Care,2026-06-20 08:02:00,2026-06-20 08:12:00,2026-06-20 08:06:39,2026-06-20 08:06:39,4.65,bike,0,8,Mumbai,Bandra,1,
O01129,S002,P053,Bakery,2026-06-01 08:04:00,2026-06-01 08:14:00,2026-06-01 08:13:20,2026-06-01 08:13:20,9.333333333333334,scooter,0,8,Mumbai,Bandra,1,0.0
O01517,S017,P051,Household,2026-06-07 12:37:00,2026-06-07 12:47:00,2026-06-07 12:50:04,2026-06-07 12:50:04,13.066666666666666,bike,1,12,Bengaluru,JP Nagar,0,
O01433,S014,P024,Personal Care,2026-06-24 06:58:00,2026-06-24 07:08:00,2026-06-24 07:12:13,2026-06-24 07:12:13,14.216666666666669,bike,1,6,Bengaluru,HSR Layout,0,
